dataset,query_id,query_original,query_variation,category,variation
antique/train/split200-valid,2169746,how can i get rid of a boil on vaginal labia and underarm pits,how can i get rid of a boil on vaginal labia and underarm pits,Paraphrasing,T5QQP
antique/train/split200-valid,2147417,why doesn t glue stick to the inside of the bottle,why doesn t glue stick to the inside of the bottle,Paraphrasing,T5QQP
antique/train/split200-valid,554539,why do you read,why do you read,Paraphrasing,T5QQP
antique/train/split200-valid,332662,what is sosiology,what is sosiology,Paraphrasing,T5QQP
antique/train/split200-valid,3382182,is more difficult to train a male versus a female,is it more difficult to train a male versus female,Paraphrasing,T5QQP
antique/train/split200-valid,242701,why does taco bell always make me nauseas,why taco bell makes me nauseas,Paraphrasing,T5QQP
antique/train/split200-valid,2573803,how do you get rid of sweat stains on clothes,how do you get rid of sweat stains on clothes,Paraphrasing,T5QQP
antique/train/split200-valid,2094435,what is involved in an artists portfolio,what is involved in an artists portfolio,Paraphrasing,T5QQP
antique/train/split200-valid,2041828,what does the bible mean by calling pride a deadly sin,what does the bible mean by calling pride a sin,Paraphrasing,T5QQP
antique/train/split200-valid,1907847,what sounds like a clap,what is clap,Paraphrasing,T5QQP
antique/train/split200-valid,544869,why is it so easy to be bad,why is it easy to be bad,Paraphrasing,T5QQP
antique/train/split200-valid,937635,why do they put braille on a drive through atm,why do people put braille on a drive through atm,Paraphrasing,T5QQP
antique/train/split200-valid,1512776,why can t i post to a finance message board,why can’t i post to a finance message board,Paraphrasing,T5QQP
antique/train/split200-valid,1467322,why do i keep coming on here asking stupid questions that dont really matter pray tell,why do i keep coming on here asking stupid questions that dont matter pray tell,Paraphrasing,T5QQP
antique/train/split200-valid,1423289,why does my nextel turn off by itself,why does my nextel turn off,Paraphrasing,T5QQP
antique/train/split200-valid,1211877,how does playing pool deal with science,how does playing pool work with science,Paraphrasing,T5QQP
antique/train/split200-valid,404359,why is corruption high in the third world countries,why is corruption high in the third world countries,Paraphrasing,T5QQP
antique/train/split200-valid,4287367,how can ppl tell if they r bipolar,how can ppl tell if they re bipolar,Paraphrasing,T5QQP
antique/train/split200-valid,278043,how is splitting a laser beam dangerous,how can splitting a laser beam be dangerous,Paraphrasing,T5QQP
antique/train/split200-valid,3635284,what is the procedure for getting a paternity test,how do i get a paternity test,Paraphrasing,T5QQP
antique/train/split200-valid,2421078,why is my chihuahua male so hateful,why is my chihuaha male so hateful,Paraphrasing,T5QQP
antique/train/split200-valid,684633,what s the best asian and why,what is the best asian asian,Paraphrasing,T5QQP
antique/train/split200-valid,3814583,why do only republicans defend martha stewart,why do only republicans support martha stewart,Paraphrasing,T5QQP
antique/train/split200-valid,489705,what are some unwritten rules while using a urinal,what are some unwritten rules while using a urinal,Paraphrasing,T5QQP
antique/train/split200-valid,1970273,why do hot molecules move faster than cold molecules,why do cold molecules move faster than hot molecules,Paraphrasing,T5QQP
antique/train/split200-valid,2175167,what is your definition of pornography,what is the definition of pornography,Paraphrasing,T5QQP
antique/train/split200-valid,963523,how to get mythral shards on kingdom hearts 2,how can i get mythral shards on kingdom hearts,Paraphrasing,T5QQP
antique/train/split200-valid,1188438,why is there a fence runiing on the sides of the freeway in the middle of the desert up and over rough terrain,why is there a fence runiing on the sides of the freeway in the middle of desert up and over rough terrain,Paraphrasing,T5QQP
antique/train/split200-valid,2418824,why do space shuttles move when the rockets are fired but not when water is ejected,why do space shuttles move when the rockets are fired but not when water is ejected,Paraphrasing,T5QQP
antique/train/split200-valid,3626847,what can check engine light signify in my 94 plymoth voyager,what can check engine light signify in my 94 plymoth voyager,Paraphrasing,T5QQP
antique/train/split200-valid,3885753,why are dead cockroaches always found lying on their backs instead of face down,why are dead cockroaches found lying on their backs instead of face down,Paraphrasing,T5QQP
antique/train/split200-valid,2048278,what is the ph of a 0 4 m solution of ch3coona,what is the ph of a 0 4m solution of ch3coona,Paraphrasing,T5QQP
antique/train/split200-valid,114758,why does christianity teach,why does christianity teach us,Paraphrasing,T5QQP
antique/train/split200-valid,1295284,how can we solve a problem,how can i solve a problem,Paraphrasing,T5QQP
antique/train/split200-valid,3958214,how is light energy turned into heat energy,how is light energy converted into heat energy,Paraphrasing,T5QQP
antique/train/split200-valid,2180502,how honest are you,how honest do you feel about yourself,Paraphrasing,T5QQP
antique/train/split200-valid,2522067,why are liberals incapable of identifying and confronting evil,why are liberals incapable of identifying and confronting evil,Paraphrasing,T5QQP
antique/train/split200-valid,1536937,why is there chinese chartacters but then you can spell them out in english i e wei ni how ma vs the,why is there chinese chartacters but then you can spell them out in english i e wei ni how ma vs the,Paraphrasing,T5QQP
antique/train/split200-valid,2534994,what is the meaning of my first name andrei,what is the meaning of first name andrei,Paraphrasing,T5QQP
antique/train/split200-valid,2543919,what is the easiest way to make chocolate mousse,what is the easiest way to make chocolate mousse,Paraphrasing,T5QQP
antique/train/split200-valid,1037897,why doesn t salt lake city have its own sub category,why doesn t salt lake city have its own sub category,Paraphrasing,T5QQP
antique/train/split200-valid,220575,how do you use lube,how do i use lube,Paraphrasing,T5QQP
antique/train/split200-valid,1727343,why do people have two nostrils,why do some people have two nostrils,Paraphrasing,T5QQP
antique/train/split200-valid,1583099,why u s is trying 2 help israel so what about palastene israel has more weapons than palastene,why u s is trying 2 help israel so what about palastene israel has more weapons than phl,Paraphrasing,T5QQP
antique/train/split200-valid,344029,what does bmr stand for when you are talking about health and what is bmr,what does bmr stand for when talking about health,Paraphrasing,T5QQP
antique/train/split200-valid,4450252,what are the causes of college dropouts,what causes college dropouts,Paraphrasing,T5QQP
antique/train/split200-valid,1607924,how does the earth go,how does earth go,Paraphrasing,T5QQP
antique/train/split200-valid,2035638,why can t u wear white shoes on labour day,why can t i wear white shoes on labour day,Paraphrasing,T5QQP
antique/train/split200-valid,2155390,can i feed my red eared slider steak,how do i feed my red eared slider steak,Paraphrasing,T5QQP
antique/train/split200-valid,2678635,why do husky s have coloful eyes then other dogs,why do dogs have coloful eyes,Paraphrasing,T5QQP
antique/train/split200-valid,3159749,what is the difference between organic and inorganic eggs,what is the difference between organic eggs and inorganic eggs,Paraphrasing,T5QQP
antique/train/split200-valid,3104841,how do you take care of hamster gigy pig,how do you take care of hamster gigy pig,Paraphrasing,T5QQP
antique/train/split200-valid,2700836,how do you wire an 800 watt inverter,how do you wire an 800 watt inverter,Paraphrasing,T5QQP
antique/train/split200-valid,2137263,what is an encronologist,what is an encronologist,Paraphrasing,T5QQP
antique/train/split200-valid,2678484,what is the mean of bibliography,what is the meaning of bibliography,Paraphrasing,T5QQP
antique/train/split200-valid,2620488,why do they say dont keep eggs in the fridge if there is a special compartment in most fridges for eggs,why do they say don t keep eggs in the fridge if there is a special compartment in most fridges for eggs,Paraphrasing,T5QQP
antique/train/split200-valid,1582044,how do tarot cards work,how does tarot cards work,Paraphrasing,T5QQP
antique/train/split200-valid,1514356,why am i so sleepy even though i had a goodnights sleep,why am i so sleepy even though i had good nights sleep,Paraphrasing,T5QQP
antique/train/split200-valid,3961,how to stop rabbit from peeing on the floor,how do i stop my rabbit from peeing on the floor,Paraphrasing,T5QQP
antique/train/split200-valid,4400543,why do some animals always have more than one baby some animals don t,why do animals always have more than one baby,Paraphrasing,T5QQP
antique/train/split200-valid,3178012,why do we find bricks in toilets,why do we have bricks in toilets,Paraphrasing,T5QQP
antique/train/split200-valid,1978816,if god talked to moses why didn t god explain to moses about evolution why all the day 5 day 6 lies,why didn t god explain to moses about evolution why all the day 5 day 6 lies,Paraphrasing,T5QQP
antique/train/split200-valid,2306533,how can i get water out of my ear,how can i get water out of my ear,Paraphrasing,T5QQP
antique/train/split200-valid,17665,how do i get rid of a bird s nest my kichen window,how do i get rid of a bird nest on my kichen window,Paraphrasing,T5QQP
antique/train/split200-valid,3374970,what is the correct form i wear glasses or i am wearing glasses and why,what is the correct form i wear glasses or am wearing glasses,Paraphrasing,T5QQP
antique/train/split200-valid,363519,how do you install a oil breather on a 1994 ford tempo,how do you install oil breather on a 1994 ford tempo,Paraphrasing,T5QQP
antique/train/split200-valid,1471877,why metals prices are getting all time high,why are the prices of metals rising,Paraphrasing,T5QQP
antique/train/split200-valid,2571912,if a coin is tossed twice what is the probability of getting heads both times,if a coin is tossed twice what is the probability of getting heads both times,Paraphrasing,T5QQP
antique/train/split200-valid,2901754,how are fico scores calculated,how is fico scores calculated,Paraphrasing,T5QQP
antique/train/split200-valid,986260,what is currently the meaning of life,what s the meaning of life,Paraphrasing,T5QQP
antique/train/split200-valid,961127,why do we put up with the heresies of science,why do we put up with heresies of science,Paraphrasing,T5QQP
antique/train/split200-valid,126182,how can i find out if i have a warrant without paying a fee,how do i find out if i have warrant without paying a fee,Paraphrasing,T5QQP
antique/train/split200-valid,3608433,how fast is the chicago transit authority train,how fast is the chicago transit authority train,Paraphrasing,T5QQP
antique/train/split200-valid,1289770,what is the definition of answer,what is the definition of an answer,Paraphrasing,T5QQP
antique/train/split200-valid,1607303,how does a single parent with four teenagers get rich,how can a single parent with four teenagers get rich,Paraphrasing,T5QQP
antique/train/split200-valid,4387641,how do i keep my cat from scratching my leather couch,how can i keep my cat from scratching my leather couch,Paraphrasing,T5QQP
antique/train/split200-valid,2492366,what is so bad about the seal hunt,what is so bad about seal hunt,Paraphrasing,T5QQP
antique/train/split200-valid,1647624,why do american s say eggsit,why do americans say eggsit,Paraphrasing,T5QQP
antique/train/split200-valid,727663,why do pigs wallow in mud,why do pigs wallow in mud,Paraphrasing,T5QQP
antique/train/split200-valid,3272207,how to make pineapple upsidedown cake germain chocolate cake,how do i make pineapple upside down cake germain chocolate cake,Paraphrasing,T5QQP
antique/train/split200-valid,2113006,when you go to buy a watch why do all the watches clocks set to show 10 10,when you go to buy a watch why do all the watches clocks show 10,Paraphrasing,T5QQP
antique/train/split200-valid,3470651,how do i get rid of static shock electricity,how can i get rid of static shock electricity,Paraphrasing,T5QQP
antique/train/split200-valid,1251077,what is the term take hight road mean,what is the term take hight road mean,Paraphrasing,T5QQP
antique/train/split200-valid,3652886,why isn t there a tool to suck up phlegm in your throat,why isn t there a way to suck up phlegm in your throat,Paraphrasing,T5QQP
antique/train/split200-valid,3152714,i m a black women and don t like hair under arms or private area but always get razor bumps how can i prevent,i m a black woman and don t like hair under arms or private area but always get razor bumps how can i prevent,Paraphrasing,T5QQP
antique/train/split200-valid,1051346,why is it when people cross the street they do not look to see if traffic is coming,why is it when people cross the street they do not look to see if traffic is coming,Paraphrasing,T5QQP
antique/train/split200-valid,4032777,why do american people put there animals on such a pedestal,why do americans put animals on a pedestal,Paraphrasing,T5QQP
antique/train/split200-valid,4262151,how should a pregnant woman deal with morning sickness,how should a pregnant woman deal with morning sickness,Paraphrasing,T5QQP
antique/train/split200-valid,3211282,i dont have any friands on yahoo how do i get some,how do i get some friands on yahoo,Paraphrasing,T5QQP
antique/train/split200-valid,4165672,how do we get up early in the morning without alarm,how can i get up early in the morning without alarm,Paraphrasing,T5QQP
antique/train/split200-valid,993601,why were black women abused sexually after the abolition of slavery in the us in 1865,why were black women abused sexually after the abolishment of slavery in the us in 1865,Paraphrasing,T5QQP
antique/train/split200-valid,4069320,athiests how did you find the light,how did you find the light,Paraphrasing,T5QQP
antique/train/split200-valid,2897078,how to get rid of stript throat,how do i get rid of a stript throat,Paraphrasing,T5QQP
antique/train/split200-valid,1034050,why does the earth keep getting hotter and hotter every year,why does the earth get hotter every year,Paraphrasing,T5QQP
antique/train/split200-valid,2573745,how did african american women get the right to vote,how did african americans get the right to vote,Paraphrasing,T5QQP
antique/train/split200-valid,1907320,how do i get college money,how do i get campus money,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3884772,how about a bumper sticker thats says,how about a bumper sticker theyre says,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,348777,why would a child s psychologist recommend hospitalization to develop social skills,why would a child s psychiatry recommend hospitalization to develop social skills,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,397709,how and what court should i take a driver who damaged my liability insurance car,how and what court should i take a driver who damaged my liable insurance car,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1398838,what does crunching numbers mean,what does crunching numbers signify,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1184520,why be an a theist,why be an a theist,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2689609,why do people ignore global issues,why do people neglecting global issues,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2466898,how do i install led s into my car,how do i install spearheaded s into my car,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2439070,why we get irritate,why we get disturb,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3083719,how do you safely wean a person off risperidal,how do you reliably wean a person off risperidal,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2891885,why does everone want a horse,why does everone want a equestrian,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3752394,why haven t muslims protested the terrorism by radical islam like they did the cartoon jihad,why haven t muslims protested the terrorism by radical muslims like they did the cartoon jihad,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1485589,how sun rises,how sun climbing,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,844617,how are dna and rna similar,how are dna and rna equivalent,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4042061,why do parakeets bounce up and down,why do parrots bounce up and down,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1158088,why my neighbor s dog doesn t bark,why my neighbor s doggy doesn t bark,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,546552,if jimmy hoffa is found on the farm how will it change american culture,if jimmy hoffa is found on the farm how will it modified american culture,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1107012,what does north by north west mean,what does nordic by north west mean,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2008456,what can i do when my ignition key won t turn,what can i do when my ignition crucial won t turn,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4031702,how to spice up our lovemaking,how to gravy up our lovemaking,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4217473,how do i remove the nude patch v1 0 0 1022 from the sims 2 game,how do i removal the nude patch v1 0 0 1022 from the sims 2 game,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,406082,how do people build mussels on there biceps,how do people builds mussels on there biceps,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1321784,how do blackberry s recognize that they are in their holster,how do blackberry s recognized that they are in their holster,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1708787,how to loose wait without exercise,how to loose wait without exerting,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1881436,how do motorcycle remains upright and stable by gyroscopic forces in detail pls,how do motorcycle remains upright and stabilized by gyroscopic forces in detail pls,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,514804,why isn t there any military bases in the state of mississippi,why isn t there any servicemen bases in the state of mississippi,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1450678,why is my wang so enormous,why is my wang so prodigious,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,763189,why was wearing the colour green considered a sign of madness,why was wearing the colour green considered a sign of stupidity,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3124162,how can i get rid of a sinus infection without medication,how can i get rid of a sinus infection without pharmaceutical,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2858043,how do you stop bad feelings toward the people,how do you stop naughty feelings toward the people,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,884643,in the constellation lyra why are some of the stars labeled with the roman alphabet,in the constellation lyra why are some of the superstar labeled with the roman alphabet,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3617468,how do yooh laugh,how do yooh laughed,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4237144,why do we say god bless you when someone sneezes,why do we say deus bless you when someone sneezes,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1639607,what is a diruetic,what is a diruetic,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,66151,why does the it seem the u s has more serial killers than other countries,why does the it seem the u s has more serial assassins than other countries,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1144768,what is dark energy,what is gloomy energy,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1097878,how to become smart,how to become shrewd,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2357505,why do some people refer to the irs as uncle sam,why do some people refer to the irs as uncle sams,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2546730,what quality of which is inherently contained in the question why,what quality of which is inherently containing in the question why,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2112535,how come my moma doesent know what 30 4 is,how coming my moma doesent know what 30 4 is,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2587810,what happens to bile salts when gallbladder has been removed,what happens to bile salts when gallbladder has been expunged,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3913653,how can sexual desire be overcome,how can sexuality desire be overcome,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4336509,what is the purpose of running a fever,what is the purpose of implementing a fever,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,772988,what is the difference between dressing and stuffing,what is the difference between seasoning and stuffing,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4338583,how is it being you,how is it being you,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,196651,what is the difference between customer and consumer,what is the divergence between customer and consumer,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3407617,why is prostitution wrong,why is prostitution erroneous,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3731489,bulldog is aware of whats happening and trying to stop it already at vet just waiting for blood work ears fi,bulldog is aware of thats happening and trying to stop it already at vet just waiting for blood work ears fi,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2550445,why do teens today find it amusing to tear one another apart,why do teens today unearth it amusing to tear one another apart,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3507499,tell me the difference between revenge and vengeance,tell me the disparity between revenge and vengeance,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1443637,how do you find info about a house s history that isn t historical,how do you found info about a house s history that isn t historical,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,98438,where can i find a simplified explanation of how to use commas properly,where can i find a simpler explanation of how to use commas properly,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4048305,why aren t there ever any guilty bystanders,why aren t there ever any culprit bystanders,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3738877,if i had a bad breath what should i do,if i had a bad breathes what should i do,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,461995,why does my congregation complain about lenght of my 90 minute sermons,why does my congregation moan about lenght of my 90 minute sermons,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,566364,what are caskets its so amazing how they are made,what are caskets its so astounding how they are made,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2632334,on the most fundamental level why is killing other humans bad,on the most fundamental level why is killing other humans unfavorable,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,263783,what affects did watergate have on the presidency,what affects did watergate have on the presiding,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,511835,how and why did the roman empire fell apart,how and why did the roman empire drop apart,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,913424,why do i black out while i am driving,why do i black out while i am drive,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,103298,why precisely is foreign food considered ethnic,why precisely is foreign food considered racially,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,752633,how did you do when there was a bomb while you were shopping in new york,how did you do when there was a bomb while you were shopping in new yorke,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3651236,what does the 21 mean,what does the 21 signify,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3690922,how do u end a bad rep,how do u end a mala rep,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4287894,how long is the train ride from italy to finland,how long is the train ride from italia to finland,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,11706,why not legalize and tax prostitution,why not legalize and taxing prostitution,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1458676,why do criminals go back to the scene of the crime,why do criminals go back to the scene of the offending,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1246269,how does a pardon work,how does a pardoned work,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2776069,what is taj mahal,what is taj mahal,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3118286,how to reduce crime and violence,how to reduce misdemeanour and violence,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1341602,what are some common causes of my cat s eye to be watery and drip clear fluid,what are some common causes of my cat s eye to be watery and drip unmistakable fluid,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2677193,what does the phrase take no prisoners mean,what does the phrase taking no prisoners mean,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,929821,why do guys sniff their underwear,why do fella sniff their underwear,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1495234,how do you use incognito in a sentence,how do you use undercover in a sentence,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3824106,what happens when a young girl young boy meet alone,what happens when a young girl young boy meet lonely,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2910592,how do i get rid of pink eye quick at home,how do i got rid of pink eye quick at home,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1016750,how do i erase all the contacts in my lg 6100 verizon phone at once,how do i erase all the liaison in my lg 6100 verizon phone at once,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4183127,why are some americans so prudish when it comes to sex,why are some americans so prudish when it comes to sexually,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2235825,why do i fall asleep after i eat and how can i prevent that,why do i fall asleep after i eat and how can i hindering that,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,643630,how do you keep your parents from divorcing,how do you keep your parent from divorcing,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2613648,how can i strengthen my eyes,how can i reinforcement my eyes,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,358253,why do wiccans believe that they have magical powers when they don t ever produce any magic,why do wiccans believe that they have magical powers when they don t ever generating any magic,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3556937,how is lava made,how is lava accomplished,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4092472,what does elucidate mean,what does explain mean,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2500918,how do you cure poison oak and poison ivy,how do you cure poisons oak and poison ivy,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2704,why does it seem that no matter how hard you try,why does it seem that no topic how hard you try,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1191621,how can some one so negative go to hevan if there is one,how can some one so adverse go to hevan if there is one,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,317469,how can i get rid off my pimples white black heads and oiliness of my face,how can i get rid off my pimples white black heads and oiliness of my confronting,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,595342,what is there to expect when you turn 17,what is there to expecting when you turn 17,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2735795,how to decrease weight 100kg to 70kg,how to decline weight 100kg to 70kg,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1727879,why is organic all natural food more expensive,why is organic all natural food more costly,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3172166,does any one know how to find out about an insurance claim,does any one know how to find out about an insurance claiming,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,212427,why do criminals practice crime,why do criminals practice offending,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3280274,what is a schnitzel,what is a schnitzel,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2942624,why do random strangers keep asking me what ethnicity i am,why do random exotic keep asking me what ethnicity i am,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3495304,how can i find a diabetic freind,how can i find a diabetes freind,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,485408,what can i do tonight,what can i do sunday,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2630860,why is god male,why is christ male,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2764765,how to study 17 18 hrs a day give me practical tips,how to explores 17 18 hrs a day give me practical tips,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2961191,what is ogopogo,what is ogopogo,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3841762,what is the most important number and why,what is the most principal number and why,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1933929,why do dog go bathroom on the funiture,why do dog go restrooms on the funiture,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1440810,what is the difference between hotmail and hotmale,what is the dispute between hotmail and hotmale,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,94629,why receptors are good drug target,why receiver are good drug target,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,189364,how can i become a better ballet dancer,how can i become a optimum ballet dancer,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2169746,how can i get rid of a boil on vaginal labia and underarm pits,how can i get rid of a boiled on vaginal labia and underarm pits,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2147417,why doesn t glue stick to the inside of the bottle,why doesn t glue stick to the inside of the bottles,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,554539,why do you read,why do you read,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,332662,what is sosiology,what is sosiology,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3382182,is more difficult to train a male versus a female,is more problematic to train a male versus a female,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,242701,why does taco bell always make me nauseas,why does taco bell steadily make me nauseas,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2573803,how do you get rid of sweat stains on clothes,how do you obtain rid of sweat stains on clothes,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2094435,what is involved in an artists portfolio,what is involvement in an artists portfolio,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2041828,what does the bible mean by calling pride a deadly sin,what does the bible imply by calling pride a deadly sin,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1907847,what sounds like a clap,what sounds iike a clap,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,544869,why is it so easy to be bad,why is it so easy to be faulty,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,937635,why do they put braille on a drive through atm,why do they put braille on a drives through atm,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1512776,why can t i post to a finance message board,why can t i post to a financials message board,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1467322,why do i keep coming on here asking stupid questions that dont really matter pray tell,why do i keep coming on here asking imbecile questions that dont really matter pray tell,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1423289,why does my nextel turn off by itself,why does my nextel turning off by itself,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,1211877,how does playing pool deal with science,how does playing pool treating with science,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,404359,why is corruption high in the third world countries,why is corruption high in the third worldwide countries,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,4287367,how can ppl tell if they r bipolar,how can ppl telling if they r bipolar,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,278043,how is splitting a laser beam dangerous,how is dividing a laser beam dangerous,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,3635284,what is the procedure for getting a paternity test,what is the procedure for getting a parental test,Paraphrasing,WordEmbedSynSwap
antique/train/split200-valid,2421078,why is my chihuahua male so hateful,why is my chihuahua male so abhorrent,Paraphrasing,WordEmbedSynSwap
